property_type,sectors,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,pooja room,furnish_type,luxury_category,floor_category
flat,nacharam,2.0,2.0,1.0,New Property,1107.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,pragathi nagar,2.0,2.0,2.0,Moderately Old,1100.0,0.0,0.0,semifurnished,Low,Low Floor
flat,pocharam,3.0,3.0,2.0,Old Property,1443.0,0.0,0.0,furnished,Low,Mid Floor
flat,allwyn colony,2.0,2.0,1.0,Moderately Old,1125.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,shamshabad,3.0,3.0,2.0,New Property,1530.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,gundlapochampalli,3.0,3.0,1.0,New Property,1260.0,0.0,0.0,unfurnished,Medium,Mid Floor
flat,appa junction,2.0,2.0,1.0,New Property,1396.0,0.0,0.0,unfurnished,Medium,High Floor
flat,pocharam,2.0,2.0,1.0,Relatively New,980.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,kukatpally,2.0,2.0,2.0,New Property,1261.0,0.0,0.0,unfurnished,Medium,Mid Floor
flat,tolichowki,4.0,3.0,2.0,New Property,1830.0,0.0,0.0,unfurnished,Low,Low Floor
flat,kushaiguda,2.0,2.0,2.0,New Property,1010.0,0.0,0.0,unfurnished,Low,Low Floor
flat,puppalaguda,2.0,2.0,1.0,New Property,1314.0,0.0,0.0,unfurnished,High,High Floor
flat,sanath nagar,2.0,2.0,3.0,Moderately Old,1377.0,0.0,0.0,unfurnished,Low,Low Floor
flat,gandimaisamma,3.0,2.0,2.0,Under Construction,1510.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,santoshnagar,3.0,3.0,2.0,Moderately Old,1299.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,madhapur,2.0,2.0,2.0,Moderately Old,1232.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,bairagiguda,1.0,1.0,0.0,Relatively New,535.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,kompally,2.0,2.0,1.0,New Property,842.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,pragathi nagar,2.0,2.0,2.0,Relatively New,952.0,0.0,0.0,semifurnished,Low,Low Floor
flat,bolarum,1.0,1.0,0.0,Old Property,550.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,narsingi,2.0,2.0,1.0,Relatively New,1275.0,0.0,1.0,semifurnished,Medium,Low Floor
flat,manik sai enclave,3.0,2.0,1.0,Old Property,1370.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,pragathi nagar,2.0,2.0,2.0,Old Property,1050.0,0.0,0.0,unfurnished,Low,Low Floor
flat,diamond hills,3.0,3.0,3.0,Moderately Old,2690.0,0.0,1.0,furnished,High,Mid Floor
flat,old safilguda,2.0,2.0,0.0,Old Property,900.0,0.0,0.0,semifurnished,Low,Low Floor
flat,kowkur,3.0,3.0,1.0,Moderately Old,1250.0,0.0,0.0,semifurnished,Low,Low Floor
flat,mallapur,2.0,2.0,1.0,New Property,1010.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,yapral,3.0,1.0,1.0,New Property,1650.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,turkapally,2.0,1.0,1.0,Moderately Old,715.0,0.0,0.0,unfurnished,Low,Low Floor
flat,bachupally,3.0,3.0,1.0,New Property,1147.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,narsingi,3.0,4.0,1.0,Relatively New,2540.0,1.0,1.0,semifurnished,Medium,Mid Floor
flat,kapra,2.0,2.0,2.0,Old Property,1000.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,nanakramguda,3.0,4.0,2.0,Relatively New,2615.0,1.0,1.0,furnished,Low,Low Floor
flat,bachupally,2.0,2.0,1.0,Relatively New,1250.0,0.0,1.0,unfurnished,Low,Low Floor
flat,balamrai,3.0,2.0,2.0,Old Property,1200.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,ashraf nagar,2.0,2.0,2.0,Moderately Old,1200.0,0.0,0.0,semifurnished,Low,Low Floor
flat,defence colony,2.0,2.0,2.0,Moderately Old,1180.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,anand nagar colony,3.0,3.0,2.0,Moderately Old,1560.0,0.0,0.0,furnished,Medium,Mid Floor
flat,osmania university teachers colony,3.0,2.0,2.0,Old Property,1800.0,0.0,0.0,semifurnished,Low,Low Floor
flat,peeramcheru,3.0,2.0,1.0,Relatively New,1365.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,langer house,3.0,2.0,1.0,Relatively New,1365.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,bandlaguda jagir,3.0,2.0,1.0,Relatively New,1365.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,appa junction,3.0,2.0,1.0,Relatively New,1365.0,0.0,0.0,semifurnished,Low,Low Floor
flat,peeramcheru,3.0,2.0,1.0,Relatively New,1365.0,0.0,0.0,semifurnished,Low,Low Floor
flat,gandhamguda,3.0,2.0,1.0,Relatively New,1365.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,sun city,3.0,3.0,1.0,Relatively New,1365.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,bandlaguda jagir,3.0,3.0,1.0,Relatively New,1365.0,0.0,0.0,semifurnished,Low,Low Floor
flat,dilsukh nagar,2.0,2.0,1.0,Old Property,944.0,0.0,0.0,semifurnished,Medium,Mid Floor
flat,mj colony,2.0,2.0,1.0,Old Property,1050.0,0.0,1.0,semifurnished,Medium,Low Floor
flat,bahadurpally,2.0,2.0,2.0,Old Property,1000.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,medchal,2.0,2.0,1.0,Old Property,730.0,0.0,0.0,unfurnished,Low,Low Floor
flat,turkapally,2.0,1.0,1.0,Old Property,723.0,0.0,0.0,unfurnished,Low,Low Floor
flat,karmanghat,2.0,2.0,2.0,Moderately Old,1017.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,pjr layout,3.0,2.0,1.0,Moderately Old,1447.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,begumpet,2.0,2.0,1.0,Relatively New,1200.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,agi colony,3.0,3.0,0.0,Moderately Old,1560.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,6th phase kphb,2.0,2.0,1.0,Old Property,900.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,patancheru,2.0,2.0,1.0,Relatively New,1046.0,0.0,1.0,unfurnished,Medium,Mid Floor
flat,gachibowli,2.0,2.0,1.0,Relatively New,1283.0,0.0,0.0,semifurnished,High,Mid Floor
flat,pocharam,3.0,3.0,1.0,Relatively New,1072.0,0.0,0.0,unfurnished,Medium,Mid Floor
flat,geological survey of india colony,3.0,3.0,2.0,Moderately Old,1700.0,0.0,0.0,semifurnished,High,Low Floor
flat,financial district,3.0,3.0,2.0,Relatively New,2198.0,1.0,1.0,furnished,Low,Mid Floor
flat,kalyan nagar,3.0,3.0,2.0,Old Property,1400.0,1.0,1.0,semifurnished,High,Mid Floor
flat,khajaguda,2.0,2.0,1.0,Relatively New,1083.0,0.0,0.0,semifurnished,Low,High Floor
flat,gajulramaram,2.0,2.0,1.0,New Property,1225.0,1.0,1.0,unfurnished,Low,Low Floor
flat,gajulramaram,3.0,3.0,1.0,New Property,1525.0,1.0,1.0,unfurnished,Low,Mid Floor
flat,nallagandla,3.0,3.0,1.0,New Property,1750.0,0.0,1.0,unfurnished,Low,High Floor
flat,gachibowli,4.0,4.0,2.0,Moderately Old,3900.0,1.0,1.0,unfurnished,Low,High Floor
flat,gachibowli,4.0,4.0,3.0,Relatively New,2500.0,1.0,1.0,unfurnished,High,High Floor
flat,gajulramaram,2.0,2.0,1.0,New Property,1090.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,peeranchuruvu,3.0,2.0,1.0,Relatively New,1360.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,shilpa hills,3.0,3.0,1.0,Moderately Old,2360.0,0.0,1.0,semifurnished,Medium,Mid Floor
flat,gachibowli,3.0,3.0,1.0,Relatively New,1400.0,0.0,1.0,unfurnished,Low,High Floor
flat,hi tech city,3.0,3.0,2.0,Moderately Old,3180.0,0.0,1.0,semifurnished,Low,High Floor
flat,kondapur,2.0,2.0,2.0,New Property,1371.0,0.0,0.0,unfurnished,Medium,Mid Floor
flat,narsingi,3.0,3.0,2.0,New Property,2055.0,0.0,0.0,unfurnished,Medium,High Floor
flat,sainikpuri,2.0,2.0,2.0,Moderately Old,1050.0,0.0,1.0,semifurnished,Low,Low Floor
flat,appa junction,2.0,2.0,1.0,Moderately Old,1030.0,0.0,0.0,semifurnished,Medium,Low Floor
flat,financial district,3.0,3.0,2.0,Relatively New,1700.0,0.0,1.0,unfurnished,High,Mid Floor
flat,venkateshwara colony,2.0,2.0,2.0,Relatively New,1133.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,whitefield,3.0,3.0,2.0,Old Property,2150.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,goutami enclave,2.0,2.0,2.0,Relatively New,1250.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,tellapur,2.0,2.0,2.0,Relatively New,1125.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,tellapur,2.0,2.0,2.0,Relatively New,1212.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,nizampet,2.0,2.0,2.0,Relatively New,1275.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,bn reddy nagar,2.0,2.0,2.0,Relatively New,1188.0,0.0,1.0,unfurnished,High,Mid Floor
flat,gachibowli,4.0,4.0,3.0,Relatively New,2500.0,1.0,1.0,unfurnished,High,Mid Floor
flat,narsingi,4.0,4.0,2.0,Relatively New,2630.0,1.0,1.0,semifurnished,Low,Mid Floor
flat,narsingi,3.0,4.0,1.0,Relatively New,2540.0,1.0,1.0,furnished,Low,High Floor
flat,financial district,3.0,3.0,2.0,Relatively New,2014.0,0.0,0.0,unfurnished,Low,Low Floor
flat,kondapur,2.0,2.0,1.0,New Property,1225.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,laxmi narayan nagar colony,2.0,2.0,2.0,Old Property,1091.0,0.0,1.0,semifurnished,Low,Low Floor
flat,kondapur,3.0,3.0,1.0,Relatively New,2350.0,0.0,1.0,semifurnished,Low,High Floor
flat,3rd phase kphb,3.0,3.0,2.0,Moderately Old,2198.0,0.0,1.0,semifurnished,Medium,Mid Floor
flat,patancheru,2.0,2.0,1.0,New Property,1070.0,0.0,1.0,unfurnished,Medium,Low Floor
flat,narsingi,3.0,3.0,3.0,New Property,2484.0,0.0,1.0,unfurnished,Low,High Floor
flat,narsingi,2.0,2.0,1.0,New Property,1397.0,0.0,1.0,furnished,Low,High Floor
flat,whitefield,4.0,5.0,2.0,Moderately Old,3160.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,lb nagar,3.0,2.0,1.0,Relatively New,1300.0,0.0,0.0,unfurnished,Medium,Mid Floor
flat,dilsukh nagar,3.0,3.0,1.0,Relatively New,2810.0,0.0,1.0,unfurnished,Medium,Mid Floor
flat,dilsukh nagar,3.0,3.0,1.0,Relatively New,2000.0,0.0,1.0,unfurnished,Medium,Mid Floor
flat,lb nagar,3.0,3.0,1.0,Relatively New,1750.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,dilsukh nagar,3.0,3.0,1.0,Relatively New,1740.0,0.0,1.0,unfurnished,Medium,Low Floor
flat,lb nagar,3.0,3.0,1.0,Relatively New,2000.0,0.0,1.0,unfurnished,Medium,Mid Floor
flat,dilsukh nagar,3.0,3.0,1.0,Relatively New,1675.0,0.0,0.0,unfurnished,Medium,Low Floor
flat,lb nagar,3.0,3.0,1.0,Relatively New,1675.0,0.0,0.0,unfurnished,Medium,Low Floor
flat,lb nagar,3.0,3.0,1.0,Relatively New,1740.0,0.0,1.0,unfurnished,Medium,Low Floor
flat,janachaitanya colony,3.0,3.0,1.0,New Property,1550.0,0.0,0.0,unfurnished,Low,Low Floor
flat,bandlaguda jagir,3.0,3.0,2.0,New Property,1660.0,0.0,1.0,unfurnished,Medium,Mid Floor
flat,nallagandla,2.0,2.0,1.0,New Property,1275.0,0.0,1.0,unfurnished,Low,High Floor
flat,chandanagar,3.0,3.0,2.0,New Property,1505.0,0.0,1.0,unfurnished,Low,Low Floor
flat,5th phase kphb,3.0,3.0,2.0,Relatively New,2259.0,0.0,1.0,furnished,Medium,Low Floor
flat,aminpur,2.0,2.0,2.0,New Property,1200.0,0.0,1.0,unfurnished,Low,Low Floor
flat,aminpur,3.0,3.0,2.0,New Property,1450.0,0.0,1.0,unfurnished,Low,Low Floor
flat,aminpur,3.0,3.0,2.0,New Property,1475.0,0.0,1.0,unfurnished,Low,Low Floor
flat,miyapur,3.0,3.0,2.0,New Property,1650.0,0.0,1.0,unfurnished,Medium,Mid Floor
flat,bandlaguda jagir,2.0,2.0,1.0,Relatively New,1091.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,kukatpally,3.0,2.0,1.0,Relatively New,1450.0,0.0,0.0,unfurnished,Low,High Floor
flat,kukatpally,3.0,2.0,1.0,Relatively New,1450.0,0.0,0.0,unfurnished,Low,High Floor
flat,nallagandla,3.0,3.0,1.0,New Property,2070.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,kondapur,3.0,3.0,2.0,New Property,2290.0,1.0,0.0,unfurnished,Low,High Floor
flat,kondapur,3.0,3.0,2.0,Relatively New,2470.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,kondapur,3.0,3.0,2.0,Relatively New,2000.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,kondapur,3.0,3.0,2.0,Relatively New,1720.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,tellapur,2.0,2.0,2.0,Relatively New,1305.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,kondapur,3.0,3.0,2.0,Relatively New,2060.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,kondapur,3.0,3.0,2.0,Relatively New,2710.0,0.0,0.0,unfurnished,Low,High Floor
flat,kondapur,3.0,3.0,2.0,Relatively New,2475.0,0.0,0.0,unfurnished,Low,High Floor
flat,kondapur,3.0,3.0,2.0,Relatively New,1840.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,kondapur,3.0,3.0,2.0,Relatively New,1720.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,kondapur,2.0,2.0,1.0,Relatively New,1340.0,0.0,0.0,unfurnished,Low,High Floor
flat,kondapur,3.0,3.0,2.0,Relatively New,1505.0,0.0,0.0,unfurnished,Low,High Floor
flat,narsingi,3.0,3.0,1.0,Relatively New,1630.0,0.0,1.0,unfurnished,Medium,Low Floor
flat,bachupally,2.0,2.0,1.0,Relatively New,1165.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,bachupally,2.0,2.0,1.0,Relatively New,1165.0,0.0,0.0,unfurnished,Low,Low Floor
flat,bachupally,2.0,2.0,1.0,Relatively New,1165.0,0.0,0.0,unfurnished,Low,Low Floor
flat,bachupally,2.0,2.0,1.0,Relatively New,1165.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,miyapur,2.0,2.0,1.0,Relatively New,1165.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,bachupally,3.0,3.0,1.0,Relatively New,1495.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,bachupally,3.0,3.0,1.0,Relatively New,1295.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,puppalaguda,3.0,3.0,2.0,New Property,2300.0,0.0,0.0,unfurnished,Low,High Floor
flat,gachibowli,3.0,3.0,2.0,Relatively New,1740.0,0.0,1.0,furnished,Low,High Floor
flat,narsingi,3.0,3.0,1.0,New Property,1535.0,0.0,1.0,unfurnished,Low,High Floor
flat,kokapet,3.0,3.0,3.0,Relatively New,2170.0,0.0,1.0,semifurnished,Low,High Floor
flat,kompally,2.0,2.0,1.0,New Property,1200.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,gachibowli,3.0,3.0,1.0,Moderately Old,2018.0,0.0,1.0,furnished,Low,High Floor
flat,laxmi nagar,4.0,4.0,2.0,Old Property,3710.0,0.0,1.0,semifurnished,Medium,Mid Floor
flat,financial district,3.0,3.0,1.0,Moderately Old,2087.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,hi tech city,3.0,3.0,2.0,Moderately Old,3180.0,0.0,1.0,semifurnished,Medium,Mid Floor
flat,gachibowli,3.0,3.0,1.0,Relatively New,1740.0,0.0,1.0,semifurnished,Medium,High Floor
flat,p janardhan reddy nagar,3.0,3.0,3.0,Old Property,2410.0,1.0,1.0,semifurnished,Low,Mid Floor
flat,nanakramguda,3.0,3.0,1.0,Old Property,2545.0,1.0,0.0,unfurnished,Low,Mid Floor
flat,puppalaguda,2.0,2.0,1.0,Relatively New,1314.0,0.0,0.0,semifurnished,Low,Mid Floor
flat,narsingi,3.0,3.0,3.0,Relatively New,2055.0,0.0,1.0,unfurnished,Low,High Floor
flat,narsingi,3.0,3.0,3.0,Relatively New,2055.0,0.0,1.0,unfurnished,Low,High Floor
flat,nallagandla,3.0,3.0,1.0,Relatively New,1875.0,0.0,1.0,furnished,Low,High Floor
flat,p janardhan reddy nagar,3.0,3.0,1.0,Moderately Old,2040.0,0.0,1.0,semifurnished,Low,High Floor
flat,narsingi,4.0,5.0,4.0,New Property,4960.0,1.0,1.0,unfurnished,High,Low Floor
flat,gachibowli,2.0,2.0,1.0,Relatively New,1283.0,0.0,0.0,unfurnished,Low,High Floor
flat,gachibowli,2.0,2.0,1.0,Relatively New,1492.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,miyapur,2.0,2.0,1.0,Old Property,1275.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,pjr layout,2.0,2.0,1.0,Relatively New,1275.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,kompally,2.0,2.0,1.0,Relatively New,1200.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,suchitra,2.0,2.0,1.0,Relatively New,1200.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,suchitra,2.0,2.0,1.0,Relatively New,1174.0,0.0,0.0,unfurnished,Low,Low Floor
flat,suchitra,2.0,2.0,1.0,Relatively New,1174.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,kompally,2.0,2.0,1.0,Relatively New,1100.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,shanakar nagar,2.0,2.0,2.0,Relatively New,1000.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,kokapet,3.0,3.0,3.0,Relatively New,1880.0,0.0,1.0,unfurnished,Medium,Mid Floor
flat,kokapet,2.0,2.0,2.0,Relatively New,1310.0,0.0,1.0,unfurnished,Medium,Mid Floor
flat,hayathnagar,3.0,3.0,3.0,Relatively New,1504.0,0.0,1.0,unfurnished,High,Mid Floor
flat,kondapur,3.0,3.0,3.0,Relatively New,2250.0,0.0,1.0,unfurnished,Medium,Mid Floor
flat,kondapur,3.0,3.0,3.0,Relatively New,2200.0,1.0,1.0,unfurnished,High,Mid Floor
flat,kondapur,3.0,3.0,3.0,Relatively New,1870.0,0.0,1.0,unfurnished,High,Mid Floor
flat,kondapur,4.0,4.0,4.0,Relatively New,2860.0,1.0,1.0,unfurnished,High,Mid Floor
flat,kondapur,3.0,3.0,3.0,Relatively New,1890.0,1.0,1.0,unfurnished,Medium,Mid Floor
flat,patancheruvu,2.0,2.0,1.0,Relatively New,1091.0,0.0,1.0,unfurnished,Medium,Mid Floor
flat,patancheruvu,2.0,2.0,1.0,Relatively New,1046.0,0.0,1.0,unfurnished,Medium,Mid Floor
flat,patancheruvu,3.0,3.0,3.0,Relatively New,1542.0,0.0,0.0,unfurnished,Medium,Mid Floor
flat,patancheruvu,3.0,3.0,3.0,Relatively New,1577.0,1.0,0.0,unfurnished,Medium,Mid Floor
flat,patancheruvu,2.0,2.0,1.0,Relatively New,1050.0,0.0,0.0,unfurnished,Medium,Mid Floor
flat,gopanpally,3.0,3.0,1.0,Relatively New,1600.0,0.0,1.0,unfurnished,High,Mid Floor
flat,gopanpally,2.0,2.0,1.0,Relatively New,1200.0,0.0,1.0,unfurnished,Low,High Floor
flat,nallagandla,3.0,3.0,1.0,Relatively New,1700.0,0.0,1.0,unfurnished,High,Mid Floor
flat,gopanpally,3.0,3.0,2.0,Relatively New,1600.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,nallagandla,3.0,3.0,1.0,Relatively New,1700.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,nallagandla,2.0,2.0,1.0,Relatively New,1200.0,0.0,1.0,unfurnished,Low,High Floor
flat,gachibowli,4.0,4.0,2.0,Relatively New,2200.0,0.0,1.0,semifurnished,High,High Floor
flat,financial district,3.0,3.0,2.0,Relatively New,1800.0,0.0,1.0,unfurnished,High,Mid Floor
flat,hi tech city,3.0,3.0,2.0,Moderately Old,3180.0,0.0,1.0,unfurnished,Medium,High Floor
flat,krishna reddy pet,2.0,2.0,1.0,New Property,1230.0,0.0,1.0,unfurnished,Low,Low Floor
flat,krishna reddy pet,2.0,2.0,1.0,New Property,1070.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,gachibowli,4.0,4.0,3.0,New Property,2848.0,1.0,1.0,unfurnished,High,Mid Floor
flat,film nagar,4.0,4.0,3.0,Relatively New,3300.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,nizampet,2.0,2.0,2.0,Moderately Old,1110.0,0.0,1.0,semifurnished,Low,Low Floor
flat,nagole,3.0,3.0,2.0,Relatively New,2300.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,uppal,3.0,3.0,2.0,Relatively New,2300.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,nagole,3.0,3.0,2.0,Relatively New,2300.0,0.0,0.0,unfurnished,Low,Low Floor
flat,gandipet,2.0,2.0,1.0,Relatively New,1395.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,banjara hills,3.0,3.0,1.0,Moderately Old,3000.0,0.0,1.0,semifurnished,Low,Mid Floor
flat,muppas panchavati colony,3.0,3.0,3.0,Relatively New,1865.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,muppas panchavati colony,3.0,3.0,3.0,Relatively New,1850.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,alkapoor township,3.0,3.0,2.0,Relatively New,1750.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,tirumala hills,3.0,3.0,2.0,Relatively New,1600.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,muppas panchavati colony,2.0,2.0,2.0,Relatively New,1200.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,muppas panchavati colony,2.0,2.0,2.0,Relatively New,1250.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,puppalaguda,3.0,3.0,1.0,Relatively New,1835.0,0.0,1.0,unfurnished,Medium,High Floor
flat,neknampur,2.0,2.0,2.0,Relatively New,1200.0,1.0,1.0,unfurnished,Low,Mid Floor
flat,gachibowli,4.0,4.0,2.0,Relatively New,2500.0,1.0,1.0,unfurnished,High,High Floor
flat,kondapur,2.0,2.0,1.0,Relatively New,980.0,0.0,1.0,unfurnished,High,Mid Floor
flat,nallagandla,3.0,3.0,2.0,Old Property,1500.0,0.0,0.0,furnished,High,Low Floor
flat,hafeezpet,2.0,2.0,1.0,New Property,1100.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,hafeezpet,2.0,2.0,1.0,New Property,1287.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,hafeezpet,2.0,2.0,1.0,Relatively New,1200.0,0.0,0.0,unfurnished,Low,Low Floor
flat,hafeezpet,2.0,2.0,1.0,Relatively New,1039.0,0.0,0.0,unfurnished,Low,Low Floor
flat,hafeezpet,2.0,2.0,1.0,Relatively New,1127.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,hafeezpet,2.0,2.0,1.0,Relatively New,1238.0,0.0,0.0,unfurnished,Low,Low Floor
flat,hafeezpet,3.0,3.0,1.0,Relatively New,1819.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,isnapur,3.0,3.0,1.0,Relatively New,1428.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,isnapur,3.0,3.0,1.0,Relatively New,1273.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,aminpur,2.0,2.0,1.0,Relatively New,1100.0,0.0,0.0,unfurnished,Low,Low Floor
flat,aminpur,3.0,3.0,2.0,Relatively New,1555.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,aminpur,2.0,2.0,1.0,Relatively New,1265.0,0.0,0.0,unfurnished,Low,Low Floor
flat,aminpur,3.0,3.0,1.0,Relatively New,1420.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,aminpur,2.0,2.0,1.0,Relatively New,1065.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,aminpur,3.0,3.0,1.0,Relatively New,1500.0,0.0,0.0,unfurnished,Low,Low Floor
flat,aminpur,3.0,3.0,1.0,Relatively New,1575.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,tellapur,2.0,2.0,1.0,Relatively New,1305.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,tellapur,2.0,2.0,1.0,Relatively New,1121.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,aminpur,2.0,2.0,1.0,Relatively New,1110.0,0.0,0.0,unfurnished,Low,Low Floor
flat,nizampet,2.0,2.0,1.0,Relatively New,1190.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,nizampet,2.0,2.0,1.0,Relatively New,1275.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,nizampet,2.0,2.0,1.0,Relatively New,1155.0,0.0,0.0,unfurnished,Low,Low Floor
flat,miyapur,3.0,3.0,1.0,Relatively New,1525.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,bachupally,2.0,2.0,2.0,New Property,1160.0,1.0,1.0,semifurnished,Low,Mid Floor
flat,hi tech city,3.0,3.0,1.0,Relatively New,2595.0,0.0,1.0,semifurnished,Low,High Floor
flat,bachupally,3.0,3.0,2.0,New Property,1200.0,0.0,1.0,unfurnished,Low,Low Floor
flat,appa junction,3.0,3.0,2.0,Relatively New,1660.0,0.0,1.0,semifurnished,High,Mid Floor
flat,nallagandla,3.0,3.0,1.0,Relatively New,1970.0,0.0,1.0,furnished,High,Mid Floor
flat,banjara hills,3.0,3.0,2.0,Relatively New,2745.0,1.0,1.0,semifurnished,Low,Mid Floor
flat,kompally,2.0,2.0,2.0,Relatively New,1225.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,isnapur,2.0,2.0,2.0,Relatively New,1215.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,patancheruvu,3.0,3.0,2.0,Relatively New,1350.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,patancheruvu,2.0,2.0,2.0,Relatively New,950.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,nizampet,2.0,2.0,1.0,Relatively New,1155.0,0.0,0.0,unfurnished,Low,Mid Floor
flat,nizampet,3.0,3.0,2.0,Relatively New,1415.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,bachupally,3.0,3.0,2.0,Relatively New,1295.0,0.0,1.0,unfurnished,Low,Mid Floor
flat,ambedkar nagar,3.0,3.0,2.0,Moderately Old,2198.0,0.0,1.0,semifurnished,Medium,Mid Floor
flat,panjagutta,3.0,3.0,2.0,Relatively New,2323.0,0.0,0.0,unfurnished,Low,Low Floor
flat,panjagutta,3.0,3.0,2.0,Relatively New,2255.0,0.0,0.0,unfurnished,Low,Low Floor
flat,gachibowli,2.0,2.0,1.0,Relatively New,1150.0,0.0,1.0,unfurnished,Medium,Mid Floor
flat,gachibowli,4.0,4.0,2.0,Relatively New,3500.0,1.0,1.0,unfurnished,Low,High Floor
